,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
RegionName,California,Texas,Florida,New York,Pennsylvania,Illinois,Ohio,Georgia,North Carolina,Michigan,New Jersey,Virginia,Washington,Arizona,Massachusetts,Tennessee,Indiana,Maryland,Missouri,Wisconsin,Colorado,Minnesota,South Carolina,Alabama,Louisiana,Kentucky,Oregon,Oklahoma,Connecticut,Utah,Iowa,Nevada,Arkansas,Mississippi,Kansas,New Mexico,Nebraska,Idaho,West Virginia,Hawaii,New Hampshire,Maine,Rhode Island,Montana,Delaware,South Dakota,North Dakota,Alaska,District of Columbia,Vermont,Wyoming
6/30/2002,131230.91827470364,62489.878023426165,66877.08127477947,84679.83581479266,57565.01016383088,74970.28979101378,57094.791562475206,70699.98959,71741.99882873084,68246.39358739457,121819.8758740918,80027.48072242418,117410.28556094634,88270.11390816428,160450.99851989423,63761.46595351198,51898.92981,99259.65016910814,56951.83368309098,74739.62557728954,129906.24391894274,89524.42990707094,65118.61592085281,54982.57101278974,57289.79899037921,43706.00771712925,103988.36830292492,43699.21423826408,119667.72671181372,114918.29032868597,49037.26239,105773.97594691912,50170.72963,45551.24666,48603.174218993234,78710.80282923016,58580.32839863767,78784.21676447497,31872.26856641323,120536.94271559449,104948.43035651656,76690.68509720905,110882.7354636853,,97401.59472,55741.94602167293,,104468.11423650663,114640.06442438212,81970.70323979248,83931.76134229523
7/31/2002,133067.02808821664,62784.595258491296,67440.48887255452,85222.91604620067,57945.38191135836,75399.48671694616,57290.335183501134,70970.08248850168,71926.93640544875,68481.66398403158,123140.33838008756,80680.74274500462,117812.7512875556,88707.76727283325,162344.1612,63915.35780055047,52040.55890055245,100289.79733537688,57305.52450998238,75079.54654566533,130405.19225821794,90243.45081595807,65318.08179070131,55119.26659233964,57667.139598703165,43847.63210150357,104493.8898,43831.21708289706,120938.63762384107,114983.79411529176,49232.63545826775,106244.81349320624,50397.24362715243,45740.405568406735,48508.07145328154,78889.75869844817,58780.74271986399,79044.06180954768,31994.82228252988,121456.84380263874,106007.28183021866,77417.17897598718,112662.9522373114,,98058.05606928703,55821.10417263713,,104862.33001371428,116106.9477679719,82462.62167828118,83424.45080197691
8/31/2002,135097.39876377687,63089.31557,68039.93174181292,85802.39176878349,58378.322191406354,75988.61498346551,57490.45838132852,71218.39454932447,72097.77012798593,68742.90993,124742.16955818066,81366.81733220804,118291.7657310656,89208.39928596005,164319.2896871509,64057.13017869688,52125.73926,101372.98654668283,57632.858819104986,75473.79988784537,130806.43189464515,90919.51273180208,65523.27004804797,55221.788831836784,57754.997261145625,43998.42274112497,104926.4408251878,43970.86390972281,122152.8137,115019.3147361417,49384.59152929059,106675.9292808022,50592.39920600781,45932.67101884008,48488.21225004487,79099.25606375856,58969.43638892317,79259.53926,32138.87218782223,122635.66024033351,107195.53420902898,78084.34795974934,114715.76030600356,,98747.65485514436,55960.32145539724,,105323.57776627806,117456.86359703518,82916.15091,83530.34991645206
9/30/2002,137195.81359357678,63361.42762150037,68638.98360238686,86406.33048803221,58827.129226438345,76648.18438680643,57683.8936604769,71466.80046,72272.73546,68984.00637286785,126558.64055148164,82046.26826,118772.77256953994,89654.89487182262,166468.0015099308,64211.08304758362,52163.547518840525,102464.6829554208,57971.57071774561,75884.99041829667,131213.41930712297,91615.84443,65728.76332890503,55324.67282259433,57860.314116270776,44159.04255543145,105327.57525105627,44123.70972503656,123237.12835769534,114946.49470704474,49501.78243041402,107072.27611645404,50788.771010185264,46117.73577806988,48485.92611563543,79369.02484872496,59173.03928754427,79440.60311456794,32281.00617800374,124049.04658054636,108448.64623163942,78745.72256198498,117194.4330939214,,99384.34298788366,56197.847414388576,,105851.37748959956,118857.32559873206,83360.72039717463,83914.77967453394
10/31/2002,139234.78084923766,63596.25174055222,69242.14188610298,87029.72469896493,59265.90199465648,77394.72194499371,57870.32398091498,71725.29027555927,72430.38610607573,69274.18722924533,128489.43616171672,82727.68823480996,119240.33257852372,90102.32300816102,168845.1750450347,64391.07241984514,52248.17916398112,103527.45769755874,58324.33617894887,76346.46212626102,131605.28698827248,92295.67955928232,65907.64833702498,55405.050304756434,57965.52442106853,44318.01726467051,105722.19502769232,44275.73857535937,124531.14140510994,114719.35600000556,49633.76737211022,107570.79320401202,50994.29520788641,46322.612379288126,48466.72632033119,79619.18646,59366.17451761445,79642.06688,32462.825693400853,125470.47114773946,109804.44334491152,79341.96738,119640.07904957068,,99997.98129375876,56203.376707143616,,106302.60561790645,120325.65672309136,83813.79577085293,84263.29075031135
11/30/2002,141231.75069836483,63816.71370084611,69818.01908048335,87665.19160028396,59636.476200196514,77874.46897503415,58055.41869229843,71969.60885893584,72578.44893845422,69554.91657,130306.66432788788,83392.4804,119680.93254212698,90504.21038125869,171348.35697529375,64567.040185272905,52367.521292483725,104530.57932303428,58678.43621715836,76782.39885495037,131959.0673072112,92987.58695302294,66103.37140028115,55503.05331018708,58203.63054523468,44467.19885269264,106173.12202376591,44419.52324368948,125997.13667679386,114551.31704281444,49797.09400600402,108184.35116947343,51209.128992057376,46497.25610796834,48708.37934912625,79851.63575159374,59538.238025016966,79838.81211836635,32598.63055416294,126788.76849834954,111096.50374257022,79985.24633403213,121781.96174160983,,100599.30781855484,56008.66221538363,,106740.9520065742,122110.34802969878,84314.26094074214,84544.27404413641
12/31/2002,143160.7332584006,64009.68593266199,70434.03286659163,88339.09682645502,59988.02993314605,78262.70175340779,58237.76602048002,72178.68999489001,72717.86311167626,69848.54166048647,132004.0858792133,84022.51477032936,120043.24526351324,90932.55945805204,173753.74191063258,64732.30104414123,52511.89701767065,105544.82088610664,58989.25030930768,77198.10579197945,132178.05609295075,93726.58309686984,66316.20598091565,55617.763605482825,58462.70288506368,44590.66633921026,106626.13207348048,44558.86961890892,127456.90376763509,114420.17908274026,49986.95200386777,108890.59165333296,51422.52741519144,46634.787784337415,49002.56245344414,80066.59480882797,59738.49659787608,80005.53915,32709.93620184826,127832.51575129958,112371.69642016418,80628.62125731616,123551.38690048637,,101265.62580801413,55844.87729462851,,107149.51579089693,124004.00824199068,84837.07570186368,84689.35321603292
1/31/2003,144870.47662724528,64162.73793630838,71038.12952250711,89004.62376506138,60318.901123581694,78524.70822905163,58409.70345667924,72354.75005287936,72861.5018,70105.09179103642,133598.47113305985,84572.34020776593,120388.68032326108,91330.10883692668,175738.45989751257,64862.43662682694,52565.51481212317,106492.1879880941,59267.33284348352,77535.45891540089,132291.39356148118,94476.22053029622,66533.67436788634,55764.70034379975,58708.42520215334,44679.96127186893,107061.76041953676,44677.36061133629,128695.76608116768,114323.0258,50155.29634748501,109596.12599926488,51574.49512886279,46713.47395901167,49331.31726132261,80279.01872,59970.879092023424,80147.29089667114,32773.91265694374,128894.97768171092,113564.80896315847,81362.83292395457,125174.91523053382,,101995.34195627614,56138.27455000937,,107314.82556868624,125775.65355155,85359.44904680217,84877.72867375788
2/28/2003,146420.29558381383,64257.94437830825,71657.22398132751,89619.57116827404,60653.55880543034,78887.14626945695,58570.41690699991,72516.61249551701,72990.39068,70330.50474,135124.2117843531,85121.23265619342,120724.89230446576,91752.75575724425,177563.0000394378,65006.88492979051,52582.597278190784,107432.02131216224,59538.88896909196,77850.31656682656,132386.1255506832,95168.57064059908,66759.46435778514,55927.12875891657,58926.26265708547,44775.28180177967,107470.40388404197,44798.884827433765,129664.82755027228,114259.71119266225,50303.540083734224,110296.95532955726,51725.75604080136,46799.51716206887,49478.26771585966,80481.49780000043,60210.83183391599,80314.93668,32902.846333425776,130200.56548712392,114740.51258621826,82051.35747767788,126880.91022055272,,102801.1095793931,56753.11052948751,,107371.1469050403,127342.2877499243,85906.20218754979,85062.50261281706
3/31/2003,148073.02998786862,64363.83184379929,72297.75497155647,90219.98700362224,60971.339116447976,79242.85220328836,58714.78809218636,72687.92197097503,73108.07143,70484.37312085729,136581.6901166987,85692.19135568322,121184.84161007308,92153.34300418705,179315.10796732278,65151.47280297295,52569.23398411711,108357.72886955376,59802.009883656814,78192.67599877699,132613.9574878241,95807.26904418365,66991.79765187246,56089.58694126362,59090.71020826029,44871.68801550285,107888.67633168132,44928.67694639764,130680.02466902936,114132.86431583604,50420.459515041606,111054.80358635489,51869.544277129775,46894.90882631047,49423.87504,80658.07278,60441.578056759485,80449.20526831769,33059.318677047115,131793.06023977225,115910.94809651576,82653.94669676718,128657.16689034137,,103669.60068342858,57011.44610951821,,107323.89324850966,128758.72223059987,86450.20096784792,85204.76497619042
4/30/2003,150009.40901696024,64473.825870458175,73022.41413044045,90775.72634611207,61310.92324685891,79621.34138,58859.09274319503,72860.68316081313,73210.61794898786,70642.07072624475,138091.41639370832,86370.67895549019,121725.01429510622,92604.07075798808,181189.10793983864,65312.58383,52596.95703408446,109367.02686935064,60070.41645911606,78568.03434783622,132864.93882962313,96385.04117682224,67199.83015322097,56279.698370470745,59205.479054047726,44985.35283418817,108340.17331720084,45085.61987576616,131830.39226852814,114121.01201597817,50549.27457461134,111827.88528828754,52059.87664456528,47020.38307928067,49172.30841668278,80811.12818480394,60678.57855608127,80694.75882173226,33233.27729397357,133481.88895120326,116992.03885217923,83104.22132926421,130554.30335533497,,104617.89379958944,57004.13684768463,,107514.5222085917,130285.7665952401,86978.72355471678,85450.08768233091
5/31/2003,152200.40834392558,64599.87175488797,73793.66087,91342.02409097808,61724.26968413461,79982.34670807618,59015.24534053943,73034.71860331635,73333.11669933471,70887.99265804786,139687.8271370545,87117.50529348523,122393.0461639074,93075.23495361676,183132.91974467936,65484.80453967231,52651.89371514969,110459.968579089,60375.92060069924,79023.22549482922,133080.66604509184,97038.24815612868,67402.49135,56456.95326106155,59281.06654,45110.44797857793,108840.19093282892,45241.18670536183,133203.70750979878,114221.69274516572,50687.82808621912,112715.61360899729,52292.90211647216,47137.74145054204,48984.91503323914,80993.43387478396,60956.62613190786,80951.60624909289,33403.29256317789,135306.51342181288,118170.99614886148,83735.80166979565,132706.03087165204,,105633.81252493527,56765.66070129314,,107985.4410995401,131878.37338407556,87519.60114931605,85987.76486
6/30/2003,154295.59137556213,64734.82555969466,74558.46414,91952.51135322958,62235.56064849448,80352.87401069736,59205.71516985936,73200.86730851528,73461.88180158632,71205.19892097032,141430.42701185125,87920.98678,123082.29140770028,93591.20533610995,185023.0834044759,65667.12721,52746.69674345511,111692.41401000472,60720.25487261059,79522.04134237459,133216.3944,97681.07916023266,67608.21674730767,56592.66742266078,59390.67484638997,45243.88194357161,109409.74351373268,45385.33590704395,134626.39528756193,114504.6737798393,50858.35858879972,113587.63336066063,52534.23070971642,47261.9028094028,48985.92569415729,81259.21797654545,61198.41540988205,81274.49637441324,33580.37131453472,137233.6017127897,119331.0296,84477.84639257597,135040.89889095034,,106608.4624012774,56734.51062026021,,108718.59499752558,133581.04092689595,88083.34323444129,86767.07412315418
7/31/2003,156482.34832566392,64879.38745121693,75315.32559985631,92622.85438214002,62794.32377,80726.40278,59426.38151859098,73377.02523717043,73601.60284,71541.07261952195,143279.27118277733,88784.87358813047,123823.66443412453,94120.35208,186759.98011606256,65839.98973837495,52868.97574740199,112985.93377620036,61064.383836302615,80085.01454939565,133375.07151872874,98392.85215494156,67868.07970516664,56730.19240569666,59526.07938859022,45389.29382887038,110040.12141926824,45517.02838010015,136035.92611753076,114703.36972383312,51042.03590704084,114585.75390721088,52794.27719916607,47355.73195187949,49270.56469710934,81594.07353443936,61451.56154596276,81551.22127722656,33770.97105970297,139172.97333404483,120518.39872899238,85381.22966459238,137541.18197242255,,107526.70579031452,56820.12440811082,,109861.2228394642,135402.7167861671,88718.23767747649,87543.22925454938
8/31/2003,158819.42126627418,65057.591005755065,76094.39447713822,93461.99509,63334.92646075767,81281.40735758435,59682.193730383406,73600.17754630808,73771.99042294535,71875.29820470208,145253.96869503023,89698.28008962116,124689.11682061564,94690.23187894556,188464.20197576535,66017.11046757086,53015.78868609288,114317.54788352893,61419.45948447634,80731.66443096499,133538.12949477657,99081.50000840607,68141.49298932197,56853.50252991408,59773.45873,45538.01966190821,110774.70512654648,45656.81817363255,137367.72286917217,114794.68569489564,51255.23756517385,115633.88546487616,53046.28575491477,47495.34305979208,49567.85296339825,81969.85158002425,61694.80042030307,81833.17741007176,33925.34405190911,141083.6082418878,121745.4279436103,86365.67281844557,139757.12420985996,,108469.84643521534,57047.14600678278,,110962.3732024894,137190.43604299446,,88202.73376
9/30/2003,161345.07974147244,65227.46261771311,76914.84618492499,94396.70078364993,63854.77020085303,81976.31318447036,59950.56854201576,73858.47829638775,73958.49454561695,72228.62257769947,147153.56966192814,90648.54420391032,125608.94830488692,95307.87335344452,190318.19814754417,66200.10865770595,53179.48874340524,115698.55301965323,61793.11909929949,81424.78391337188,133728.68512319107,99827.20354528444,68417.13867541992,56998.15330572954,60068.30155564856,45705.4944,111532.06617940312,45814.22379567168,138784.09399300895,114821.77729255178,51485.41680075511,116888.10258514858,53327.766079893794,47640.653446945245,49900.170311562055,82295.18135176328,62007.13781029172,82128.76046640071,34060.49038935567,142921.49229882806,123117.2583735456,87454.74820246051,141805.33145155435,,109533.48756648292,57446.53020936443,,112174.47112551448,138956.778,,88725.96266543485
10/31/2003,163829.23053048283,65392.47468604494,77752.64466,95372.47677846736,64340.177889309496,82780.43244096184,60212.279554235225,74125.05969805793,74155.92906796359,72619.24589810456,148930.28780512363,91623.67487027626,126525.22251472413,95921.71244163734,192294.7951255003,66407.57976659737,53365.72859704681,117143.77288525786,62204.59953473039,82161.71123034963,133908.94588033596,100542.65361929192,68683.38701278849,57083.45444887863,60428.66416260108,45879.67540975765,112353.07665332402,45960.78570129711,140107.40374674072,114884.27195259668,51740.32312291218,118236.4605003958,53600.686836543086,47829.91493102623,50156.44385534973,82633.83013542021,62301.75596251925,82376.20858895087,34165.14084890285,145192.55171079177,124628.41450937372,88627.85939530439,143820.8502101818,,110602.52690048996,57985.37547,,113293.33895618487,140850.16522518647,,89213.69724479895
11/30/2003,166181.88362874204,65514.48586881225,78576.47252717189,96175.66889710414,64774.82919320296,83332.94350064173,60433.33417062799,74364.02815462154,74338.15929436403,72978.21583289375,150474.84754706197,92549.11969654064,127328.7630220959,96450.73548840724,194229.03198845408,66610.70988177061,53515.80634921795,118553.36125325505,62601.75214349599,82760.75574,134161.62112653942,101246.89898959004,68934.75542768212,57181.65620097485,60749.55291043413,46045.903857836056,113085.1384653436,46095.13485652903,141563.71974806808,114998.02145629204,51989.41141123654,119827.45540286587,53865.02606833356,47973.26879824949,50288.37283467671,83007.89186634526,62589.01528174035,82550.05470745954,34298.38196785426,147659.69223551603,125923.53351781068,89573.51468445575,145923.64373986193,,111560.14837031724,58412.57917301525,,114225.68732065072,142484.92124408274,93186.87867,89681.47048
12/31/2003,168479.2508619687,65620.04475008196,79368.20811681765,96887.38005929868,65172.71822413793,83734.84217660522,60629.102346946485,74598.17751050658,74538.25898,73322.63345002673,151926.19528632596,93428.56625079834,128103.23756610377,96915.88521049662,195988.30039839877,66804.40932472667,53630.93512289172,119874.4273103604,62998.84069739428,83263.28700085997,134424.45403198875,101914.01665957808,69183.35330419255,57286.09457830393,61054.47294030837,46205.276773195976,113789.9114549521,46227.152576942935,142954.13145852456,115131.81591172249,52211.65686446173,121474.84132562114,54105.38129522113,48086.37035427003,50386.67666833376,83483.55722069349,62874.498093962175,82723.26912866432,34460.156316233275,149888.38255533212,127004.20099722163,90439.40270082338,148114.73481552838,,112399.31651632312,58659.59873252231,,114991.55899879336,143889.61893354045,93874.82105709676,90089.54286894936
1/31/2004,170776.2562848985,65858.13853777963,80121.75476092473,97567.15768987806,65519.92385277143,84055.64147169926,60793.60599593189,74813.81535637095,74733.82341946672,73650.42875157889,153342.15768042093,94233.28137138636,128872.20551262176,97328.53848164112,197551.2258940958,66988.44423119423,53705.64411070986,121092.424301758,63362.645462174354,83680.80929086317,134667.82753373348,102538.39454837047,69404.02810563437,57417.58729550883,61342.294597753615,46343.86164566845,114346.33055727064,46374.76095407666,144249.86027319267,115267.01262137886,52377.7785272156,123332.2105037278,54343.82735568283,48189.26178061671,50433.03514021204,83886.89231093435,63159.570093529976,82889.62409180427,34659.77205763528,151938.3961094481,128014.5833085025,91283.4958084102,150056.20594561897,,113243.5076124613,58722.44887,,115088.05916312314,145296.0885434356,94431.32875206594,90424.74852658204
2/29/2004,173305.6862209773,66328.51952132084,80871.08717094595,98227.42715628928,65926.49063221818,84474.9481,60957.84371645255,75021.19694279639,74918.97959566757,73907.55700652975,154783.01050088185,95116.2347871912,129628.51478856558,97847.95751357856,199048.64195439196,67179.85918149755,53795.93302,122345.66203323154,63662.422981839314,84139.88213573543,134890.43953723178,103177.48367907108,69621.20577096568,57556.47234208887,61607.42326724698,46473.816706327976,114928.77465915232,46533.91465254296,145308.8635145801,115488.59881016634,52501.65769167722,125239.1098028218,54619.73384984224,48319.185451220284,50525.06652357603,84300.74393029937,63457.63157257588,83175.08444701934,34875.36172342521,154215.3081922957,129114.9264234242,92294.47566442628,152104.97946178462,,114091.8653055579,58956.82107688777,,115359.4944714853,146824.03343505642,95278.57885,90765.99257816307
3/31/2004,176161.62286768688,67045.75565,81697.18149548562,98750.43856175923,66324.74023220879,84928.23966701009,61120.33835139484,75224.55961,75076.89839906472,74147.99893,156359.6242166199,96135.16197760736,130445.84983181085,98474.71100738156,200586.0538570046,67384.41963702963,53900.92003737097,123602.77885055968,63893.01645073463,84591.4821,135151.4332,103808.2232899806,69849.28667801312,57709.09898974598,61876.73424448661,46576.02013765761,115616.83847472518,46680.64589074413,146375.49243718886,115747.65126740882,52617.85711515616,127950.66066512982,54934.95248674444,48463.42721,50695.66322068613,84597.08976399059,63748.34919295206,83528.42535310217,35122.15751665075,156691.3034936094,130283.22309971614,93359.82072981524,154054.48710452305,,114933.66916519792,59315.62579406525,,115524.87485722952,148720.3868868052,96187.03793213866,91163.6891882274
4/30/2004,179443.43086787986,67762.74290207034,82645.93741811665,99272.97409571132,66751.28131115939,85425.22040990944,61287.04019138641,75476.02430743637,75247.91344151762,74326.24645615254,158092.25724900328,97329.51560183028,131399.57047286976,99242.16976345346,202325.60083471227,67604.32994826534,53990.18265028312,125089.46845751713,64070.78347317321,85125.26784465108,135484.7328588979,104511.9846823997,70084.32613011512,57870.795994570704,62146.04004671904,46663.65792987645,116469.80910327502,46827.226922373,147665.92630343867,116067.6162091984,52771.45062442311,130842.64419625368,55288.31053326378,48595.964314305806,51025.337464675766,84935.74453,64081.96639,83982.21060551539,35356.44838426365,159485.5580564207,131497.03633942452,94356.52678922912,156172.98029415996,,115924.69100958592,59689.61257789639,,116147.34128891146,150518.08163832375,97171.90708394094,91666.64477060158
